doc,query,pq_q_recall,pq_q_ap,q_weight_perc,pq_q_results_jacc,pq_q_results_cosine,pq_results_ap,q_results_ap,pq_results_prec,q_results_prec
GX253-15-11384719,710,0.3333333333333333,0.16666666666666666,0.12087912087912088,0.0,0.9399249150147131,0.0049382716049382715,0.023583720805943023,0.3,0.8
FT934-3952,352,0.0,0.0,0.0,0.0,0.995678239792649,0.020902697122209317,0.01951219512195122,0.8,0.6
FT934-3952,436,0.0,0.0,0.0,0.0,0.993060020756748,0.0,0.0,0.0,0.0
FT934-3952,363,0.3333333333333333,0.3333333333333333,0.3,0.0,0.9886861508429158,0.0,0.0763888888888889,0.0,0.2
FBIS3-39240,401,0.3333333333333333,0.06666666666666667,0.1,0.0,0.9932433180788101,0.007222222222222222,0.004,0.3,0.2
FBIS3-39240,362,0.0,0.0,0.0,0.0,0.9885427271113147,0.0,0.11858974358974358,0.0,0.5
FBIS3-40185,414,0.3333333333333333,0.3333333333333333,0.21739130434782608,0.0,0.9744998428866302,0.0,0.05811965811965812,0.0,0.3
FT941-10100,450,0.6666666666666666,0.5,0.25,0.25,0.9977677186398953,0.027830597540495147,0.02375805839969662,0.9,0.8
FT931-4409,389,0.0,0.0,0.0,0.0,0.9861022687826527,0.04066437571592211,0.0006443298969072165,0.8,0.1
LA010189-0141,436,0.0,0.0,0.0,0.0,0.9877028513587591,0.02037037037037037,0.0,0.4,0.0
FR940318-0-00101,338,0.0,0.0,0.0,0.0,0.9713225464741894,0.0,0.41666666666666663,0.0,0.2
LA060889-0033,637,0.0,0.0,0.0,0.0,0.9710190274611745,0.0,0.2535353535353535,0.0,0.7
FT934-5147,332,0.3333333333333333,0.16666666666666666,0.15584415584415584,0.0,0.9702885023061133,0.0,0.0,0.0,0.0
FBIS3-41598,357,0.0,0.0,0.0,0.0,0.9827643722431548,0.0,0.026522633744855965,0.0,0.8
FR940217-2-00013,399,0.0,0.0,0.0,0.0,0.9882880229167381,0.049019607843137254,0.004139433551198257,0.5,0.2
FR940217-2-00013,314,0.5,0.5,0.21311475409836064,0.0,0.9880547643357419,0.0,0.0,0.0,0.0
FR940217-2-00013,439,0.0,0.0,0.0,0.0,0.9874445724882802,0.0,0.0,0.0,0.0
FR940217-2-00013,304,0.3333333333333333,0.16666666666666666,0.14754098360655737,0.05263157894736842,0.9945983055415694,0.0015873015873015873,0.002976190476190476,0.2,0.2
FR940217-2-00013,355,0.0,0.0,0.0,0.0,0.9863595414965759,0.0,0.08615520282186948,0.0,0.5
FBIS3-22836,389,0.3333333333333333,0.037037037037037035,0.08163265306122448,0.0,0.9886038035001784,0.010309278350515464,0.0006443298969072165,0.2,0.1
FBIS3-22836,376,0.0,0.0,0.0,0.0,0.99186106964226,0.0,0.00980392156862745,0.0,0.1
LA100690-0107,350,0.25,0.05555555555555555,0.0847457627118644,0.17647058823529413,0.9960055741871965,0.10537464985994396,0.05119047619047619,0.8,0.5
FT923-8257,321,0.0,0.0,0.0,0.0,0.9942755659528847,0.0,0.014449917898193759,0.0,0.4
FT923-8257,356,0.3333333333333333,0.03333333333333333,0.06666666666666667,0.0,0.992282097263252,0.0,0.008403361344537815,0.0,0.1
LA050290-0059,427,0.0,0.0,0.0,0.0,0.9928868651042847,0.0,0.059682539682539684,0.0,0.5
LA050290-0059,370,0.3333333333333333,0.16666666666666666,0.19148936170212766,0.0,0.9889371651497221,0.00858371126228269,0.002976190476190476,0.5,0.1
LA050290-0059,333,0.3333333333333333,0.041666666666666664,0.06382978723404255,0.0,0.9934886872565155,0.0,0.07423687423687424,0.0,0.7
FBIS3-33282,446,0.5,0.1,0.125,0.0,0.9935182010807189,0.0006858710562414266,0.039368998628257885,0.1,0.8
FBIS3-33282,354,0.0,0.0,0.0,0.0,0.9938958412659538,0.002770083102493075,0.0004616805170821791,0.1,0.1
FT942-768,438,0.0,0.0,0.0,0.0,0.9830709423511448,0.011560693641618497,0.0058491604734379294,0.2,0.3
FT942-768,352,0.0,0.0,0.0,0.0,0.9846793798226198,0.0,0.01951219512195122,0.0,0.6
FT942-768,395,0.0,0.0,0.0,0.0,0.9810580226006901,0.002347417840375587,0.003923541247484909,0.1,0.3
FR940111-2-00031,366,0.0,0.0,0.0,0.0,0.983521648044797,0.010101010101010102,0.05968414301747634,0.1,0.7
LA061390-0077,382,0.0,0.0,0.0,0.0,0.9829831552206297,0.0,0.10858585858585858,0.0,0.5
LA061390-0077,407,0.0,0.0,0.0,0.0,0.9902666377475747,0.0,0.08027544351073763,0.0,0.7
LA061390-0077,641,0.0,0.0,0.0,0.05263157894736842,0.9964399318896027,0.006802721088435374,0.016885325558794944,0.1,0.3
LA061390-0077,670,0.0,0.0,0.0,0.0,0.9896473140259562,0.0,0.004629629629629629,0.0,0.1
FT931-11616,445,0.5,0.25,0.2,0.17647058823529413,0.9963329897216535,0.06451612903225806,0.10931899641577061,0.4,0.7
FT931-11616,621,0.2,0.08333333333333333,0.13333333333333333,0.05263157894736842,0.9943405491911519,0.0784313725490196,0.12857142857142856,0.4,0.7
FT931-11616,318,0.0,0.0,0.0,0.0,0.991246479651939,0.0,0.010324483775811208,0.0,0.2
LA111190-0027,362,0.0,0.0,0.0,0.0,0.9915205992756747,0.0,0.11858974358974358,0.0,0.5
FBIS3-48894,632,0.0,0.0,0.0,0.0,0.9932202453948948,0.0015649452269170577,0.07733065057008717,0.1,0.6
FBIS3-48894,357,0.0,0.0,0.0,0.0,0.9948752063014704,0.0,0.026522633744855965,0.0,0.8
FBIS3-48894,376,0.0,0.0,0.0,0.0,0.9905642557760688,0.00980392156862745,0.00980392156862745,0.1,0.1
FR940505-1-00242,447,0.5,0.1,0.08163265306122448,0.0,0.9855347031254723,0.0,0.15104166666666666,0.0,0.3
FBIS3-60778,343,0.5,0.125,0.11206896551724138,0.0,0.9895456895028372,0.01421188630490956,0.002508613264427218,0.4,0.3
FBIS4-63852,627,0.0,0.0,0.0,0.0,0.9817950137791989,0.0,0.0,0.0,0.0
FT943-8528,688,0.0,0.0,0.0,0.0,0.9911467368310495,0.006211180124223602,0.0,0.1,0.0
FBIS3-7689,389,0.0,0.0,0.0,0.0,0.9885276334186743,0.0,0.0006443298969072165,0.0,0.1
FR940525-1-00060,403,0.0,0.0,0.0,0.0,0.9832326779898836,0.0,0.40576341647770214,0.0,0.9
FR940525-1-00060,370,0.3333333333333333,0.037037037037037035,0.0625,0.0,0.9819031476111402,0.016163548752834468,0.002976190476190476,0.7,0.1
FR940525-1-00060,442,0.0,0.0,0.0,0.0,0.9801889864593688,0.0,0.0,0.0,0.0
LA060590-0046,638,0.0,0.0,0.0,0.0,0.9945930465911013,0.0,0.0,0.0,0.0
FT923-6521,338,0.0,0.0,0.0,0.0,0.9775476844831977,0.0,0.41666666666666663,0.0,0.2
FT923-6521,398,0.0,0.0,0.0,0.0,0.9765451030269817,0.0,0.006896551724137931,0.0,0.1
LA071190-0129,313,0.0,0.0,0.0,0.1111111111111111,0.9966036423808011,0.054275473630312335,0.10752688172043011,0.6,1.0
LA122289-0076,440,0.0,0.0,0.0,0.0,0.9872327824796132,0.0,0.0,0.0,0.0
LA051289-0178,398,0.0,0.0,0.0,0.0,0.9924768663747942,0.009195402298850575,0.006896551724137931,0.2,0.1
LA011489-0121,695,0.0,0.0,0.0,0.0,0.9955800458731242,0.0,0.07395666131621187,0.0,0.8
FT944-11346,693,0.3333333333333333,0.047619047619047616,0.09803921568627451,0.0,0.9933348121116332,0.08395061728395062,0.014403292181069957,0.3,0.2
FT942-6494,687,0.3333333333333333,0.03333333333333333,0.07692307692307693,0.0,0.9865282043171621,0.03240740740740741,0.0633187374566685,0.5,0.7
FBIS4-53910,331,0.3333333333333333,0.16666666666666666,0.19047619047619047,0.0,0.9936535463111318,0.0,0.04225352112676056,0.0,0.9
LA031490-0077,436,0.0,0.0,0.0,0.0,0.9892718398013949,0.022623456790123456,0.0,0.6,0.0
LA040789-0040,314,0.0,0.0,0.0,0.0,0.993468551842874,0.0,0.0,0.0,0.0
LA040789-0040,641,0.0,0.0,0.0,0.0,0.9959538761439373,0.12063492063492062,0.016885325558794944,0.7,0.3
FT922-3424,617,0.3333333333333333,0.3333333333333333,0.22580645161290322,0.0,0.9875464922120677,0.040808823529411765,0.061484593837535004,0.4,0.7
FT922-3424,395,0.0,0.0,0.0,0.0,0.9922159195455379,0.0005868544600938967,0.003923541247484909,0.1,0.3
LA122889-0074,425,0.5,0.5,0.16666666666666666,0.0,0.9942839070056831,0.019576719576719578,0.05348079561042524,0.4,0.9
LA122889-0074,331,0.0,0.0,0.0,0.0,0.9912719347720944,0.0,0.04225352112676056,0.0,0.9
FT924-2507,687,0.6666666666666666,0.24074074074074073,0.25,0.1111111111111111,0.9914883007780022,0.03544061302681992,0.0633187374566685,0.4,0.7
LA081190-0094,329,0.6666666666666666,0.19444444444444442,0.2159090909090909,0.05263157894736842,0.9936757813936496,0.0,0.08698412698412698,0.0,0.4
FBIS3-22688,689,0.0,0.0,0.0,0.0,0.9753405560764034,0.0,0.007352941176470588,0.0,0.1
FBIS3-22688,434,0.5,0.07142857142857142,0.08411214953271028,0.0,0.9857608245378595,0.0,0.022374319564521294,0.0,0.8
FBIS3-22688,435,0.0,0.0,0.0,0.0,0.9882072566103894,0.008547008547008548,0.017094017094017096,0.1,0.2
FBIS3-22688,445,0.5,0.5,0.18691588785046728,0.0,0.9886601874478889,0.0,0.10931899641577061,0.0,0.7
FBIS3-22688,688,0.0,0.0,0.0,0.0,0.9908339745377759,0.0,0.0,0.0,0.0
FBIS3-22688,428,0.3333333333333333,0.08333333333333333,0.102803738317757,0.0,0.9871750982999505,0.0008474576271186442,0.030155367231638416,0.1,0.5
FBIS3-22688,667,0.0,0.0,0.0,0.0,0.9886866317292918,0.0,0.1257452574525745,0.0,0.6
FBIS3-22688,658,0.0,0.0,0.0,0.0,0.9873697589047304,0.006822612085769979,0.051656920077972714,0.2,0.4
FT924-4583,400,0.0,0.0,0.0,0.0,0.9928435008781232,0.0136,0.064,0.3,0.8
FT924-4768,696,0.3333333333333333,0.3333333333333333,0.18181818181818182,0.0,0.9876046909523435,0.0,0.1736559139784946,0.0,0.6
FT924-4768,357,0.0,0.0,0.0,0.0,0.9937241489943105,0.0,0.026522633744855965,0.0,0.8
FT924-4768,659,0.3333333333333333,0.3333333333333333,0.18181818181818182,0.0,0.9913419068981401,0.0,0.2890625,0.0,0.5
FBIS4-17908,426,0.0,0.0,0.0,0.0,0.9880079096105985,0.0049504950495049506,0.011386138613861386,0.1,0.3
LA012490-0048,326,0.0,0.0,0.0,0.0,0.9887052625458378,0.0,0.0,0.0,0.0
FT921-8098,378,0.5,0.5,0.2,0.0,0.9934993950583172,0.0,0.0,0.0,0.0
FR941122-0-00087,426,0.0,0.0,0.0,0.0,0.9746472042432219,0.0,0.011386138613861386,0.0,0.3
FR941122-0-00087,606,0.0,0.0,0.0,0.0,0.9796469393519426,0.0,0.33035714285714285,0.0,0.5
FR941122-0-00087,435,0.3333333333333333,0.06666666666666667,0.10526315789473684,0.0,0.9807905784265937,0.0,0.017094017094017096,0.0,0.2
FR941122-0-00087,644,0.3333333333333333,0.03333333333333333,0.06578947368421052,0.0,0.9813403396021229,0.0,0.06923185941043083,0.0,0.5
FR941122-0-00087,428,0.0,0.0,0.0,0.0,0.9810579494126003,0.0,0.030155367231638416,0.0,0.5
FR941122-0-00087,407,0.0,0.0,0.0,0.0,0.9802278532861803,0.0,0.08027544351073763,0.0,0.7
LA112090-0041,671,0.0,0.0,0.0,0.0,0.9893619109611644,0.02857142857142857,0.02142857142857143,0.2,0.2
LA052189-0013,689,0.0,0.0,0.0,0.0,0.9776315406746254,0.0,0.007352941176470588,0.0,0.1
LA052189-0013,636,0.0,0.0,0.0,0.0,0.9926697710053639,0.0,0.03015873015873016,0.0,0.2
LA052189-0013,635,0.0,0.0,0.0,0.0,0.9954386874638969,0.0,0.07017543859649122,0.0,0.2
LA052189-0013,393,0.0,0.0,0.0,0.0,0.9951356716738918,0.07042253521126761,0.08325508607198748,0.5,0.7
FBIS4-51781,661,0.3333333333333333,0.047619047619047616,0.078125,0.0,0.9904233976225639,0.0,0.20601073762838465,0.0,0.8
FT922-13711,407,0.0,0.0,0.0,0.0,0.9922146656885592,0.0,0.08027544351073763,0.0,0.7
FT942-7776,445,0.0,0.0,0.0,0.0,0.9936062293493113,0.0,0.10931899641577061,0.0,0.7
FT941-5245,344,0.0,0.0,0.0,0.0,0.9832435292199362,0.0,0.02857142857142857,0.0,0.1
FBIS3-54525,669,0.5,0.5,0.1388888888888889,0.0,0.9899742331842493,0.08695652173913043,0.05434782608695652,0.2,0.2
FBIS4-14446,396,0.3333333333333333,0.041666666666666664,0.06896551724137931,0.0,0.9847086468754167,0.0,0.1694915254237288,0.0,1.0
LA082989-0016,338,0.0,0.0,0.0,0.0,0.987405229969732,0.0,0.41666666666666663,0.0,0.2
LA082989-0016,436,0.0,0.0,0.0,0.0,0.9876409763225307,0.022222222222222223,0.0,0.4,0.0
FT943-12288,681,0.6666666666666666,0.2222222222222222,0.23809523809523808,0.05263157894736842,0.9948664689836867,0.14,0.04577777777777778,0.7,0.5
FT943-12288,352,0.0,0.0,0.0,0.0,0.9943411706597926,0.0,0.01951219512195122,0.0,0.6
FT943-12288,375,0.0,0.0,0.0,0.0,0.9885615705338654,0.0,0.060520833333333336,0.0,0.6
FBIS4-10906,354,0.0,0.0,0.0,0.0,0.9933776807015425,0.002770083102493075,0.0004616805170821791,0.1,0.1
LA080489-0057,699,0.0,0.0,0.0,0.0,0.9929008239160959,0.002347417840375587,0.05524256651017214,0.1,0.6
FT921-12562,309,0.0,0.0,0.0,0.0,0.9940017591937501,0.0,0.0,0.0,0.0
FT921-12562,411,0.0,0.0,0.0,0.0,0.9945786748844949,0.0,0.1111111111111111,0.0,0.3
FT944-4092,399,0.0,0.0,0.0,0.0,0.9938372092543221,0.023284313725490197,0.004139433551198257,0.3,0.2
FT944-4092,353,0.0,0.0,0.0,0.0,0.9942675781353033,0.0,0.04984387197501952,0.0,0.7
FT944-4092,340,0.0,0.0,0.0,0.0,0.9951506251126747,0.0,0.05640096618357488,0.0,0.5
FT944-4092,357,0.0,0.0,0.0,0.0,0.9946855303838116,0.0,0.026522633744855965,0.0,0.8
FT944-4092,355,0.0,0.0,0.0,0.0,0.9905554248178706,0.0,0.08615520282186948,0.0,0.5
LA111789-0141,633,0.0,0.0,0.0,0.0,0.9921388806315629,0.0,0.2127659574468085,0.0,1.0
FT923-437,449,0.0,0.0,0.0,0.0,0.9949563205332127,0.014925373134328358,0.022388059701492536,0.1,0.2
FT923-437,314,0.0,0.0,0.0,0.0,0.9917584178659852,0.0,0.0,0.0,0.0
FT923-437,390,0.0,0.0,0.0,0.0,0.9925994968738989,0.0,0.0664179104477612,0.0,0.9
FT923-437,381,0.0,0.0,0.0,0.0,0.9933041981521303,0.0035714285714285718,0.044642857142857144,0.1,0.2
FT923-437,333,0.0,0.0,0.0,0.0,0.9943882834987449,0.0,0.07423687423687424,0.0,0.7
LA052190-0103,694,0.0,0.0,0.0,0.0,0.9936193677697712,0.0,0.04145021645021645,0.0,0.5
LA042090-0123,315,0.0,0.0,0.0,0.0,0.9937541339073588,0.0,0.0,0.0,0.0
LA042090-0123,358,0.0,0.0,0.0,0.0,0.9934927026099202,0.0,0.0,0.0,0.0
LA042090-0123,634,0.0,0.0,0.0,0.0,0.9924428376556039,0.0,0.6064574314574315,0.0,0.8
FT933-7879,331,0.6666666666666666,0.6666666666666666,0.37209302325581395,0.1111111111111111,0.9969435615269575,0.03182055294731351,0.04225352112676056,0.7,0.9
FT942-4421,307,0.0,0.0,0.0,0.0,0.9913359079705687,0.01904761904761905,0.030714285714285715,0.4,0.7
FT942-4421,331,0.6666666666666666,0.17857142857142858,0.1724137931034483,0.05263157894736842,0.9961150031507676,0.016666666666666666,0.04225352112676056,0.4,0.9
FT942-4421,647,0.0,0.0,0.0,0.0,0.9944265090781259,0.0,0.08232323232323233,0.0,0.4
FT944-18682,352,0.0,0.0,0.0,0.05263157894736842,0.9939823550888133,0.0,0.01951219512195122,0.0,0.6
FR940817-2-00019,439,0.0,0.0,0.0,0.0,0.9659478137840908,0.025483800826266577,0.0,0.7,0.0
FT923-12937,351,0.3333333333333333,0.06666666666666667,0.0975609756097561,0.0,0.9940451432186309,0.0,0.20833333333333334,0.0,1.0
FT923-12937,357,0.0,0.0,0.0,0.0,0.994179574114016,0.005185185185185185,0.026522633744855965,0.2,0.8
FT923-12937,321,0.0,0.0,0.0,0.0,0.9922641862027102,0.0,0.014449917898193759,0.0,0.4
LA010590-0075,396,0.3333333333333333,0.037037037037037035,0.06944444444444445,0.0,0.9902765914155361,0.01694915254237288,0.1694915254237288,0.1,1.0
LA101789-0057,674,0.0,0.0,0.0,0.0,0.9809965953490446,0.0,0.05125,0.0,0.3
FR940511-0-00062,407,0.0,0.0,0.0,0.0,0.9865234687844766,0.0,0.08027544351073763,0.0,0.7
LA112789-0106,434,0.5,0.1,0.09090909090909091,0.0,0.9934699458205003,0.002881844380403458,0.022374319564521294,0.1,0.8
FBIS4-51839,655,0.0,0.0,0.0,0.0,0.9585519633497174,0.0,0.0,0.0,0.0
FBIS4-51839,428,0.0,0.0,0.0,0.0,0.9583814405124726,0.010895883777239709,0.030155367231638416,0.2,0.5
FBIS4-51839,678,0.0,0.0,0.0,0.0,0.9471198069115879,0.0,0.15789473684210525,0.0,0.3
FBIS4-51839,379,0.0,0.0,0.0,0.0,0.9463929877535989,0.0,0.2609375,0.0,0.5
FBIS4-51839,658,0.0,0.0,0.0,0.0,0.9519696893512775,0.0,0.051656920077972714,0.0,0.4
LA111690-0002,398,0.0,0.0,0.0,0.05263157894736842,0.9952651574402425,0.06896551724137931,0.006896551724137931,1.0,0.1
FBIS4-33117,332,0.3333333333333333,0.06666666666666667,0.09615384615384616,0.0,0.9745323773276365,0.0,0.0,0.0,0.0
FBIS4-33117,650,0.3333333333333333,0.06666666666666667,0.09615384615384616,0.0,0.9876534359070386,0.0,0.04901960784313725,0.0,0.2
LA060790-0008,700,0.25,0.08333333333333333,0.11764705882352941,0.0,0.9812887223417611,0.012222222222222221,0.0,0.3,0.0
LA111489-0003,664,1.0,0.8095238095238094,0.4166666666666667,0.5384615384615384,0.9980147659887921,0.5452380952380952,0.3204585537918871,0.6,0.5
FBIS4-39383,357,0.0,0.0,0.0,0.0,0.9950610950886776,0.010476190476190476,0.026522633744855965,0.4,0.8
FBIS3-60253,408,0.5,0.5,0.17073170731707318,0.0,0.9925301438731312,0.0,0.025423728813559324,0.0,0.3
FBIS3-60253,400,0.3333333333333333,0.1111111111111111,0.0975609756097561,0.0,0.9928953216304833,0.0013333333333333333,0.064,0.1,0.8
FT944-5248,367,0.0,0.0,0.0,0.0,0.9931048719574187,0.0,0.00508944318468128,0.0,0.3
FT944-5248,363,0.0,0.0,0.0,0.0,0.9879755158084887,0.0,0.0763888888888889,0.0,0.2
FT944-5248,326,0.0,0.0,0.0,0.0,0.9946999078510207,0.19106280193236716,0.0,0.9,0.0
FT944-5248,448,0.0,0.0,0.0,0.05263157894736842,0.9948048894960768,0.008454106280193236,0.002717391304347826,0.2,0.1
FT944-5248,659,0.3333333333333333,0.3333333333333333,0.21621621621621623,0.0,0.9928362169235329,0.03125,0.2890625,0.1,0.5
FBIS3-19056,398,0.0,0.0,0.0,0.0,0.9944090256092276,0.008429118773946361,0.006896551724137931,0.2,0.1
LA102589-0109,431,0.0,0.0,0.0,0.0,0.9868252124099819,0.01282051282051282,0.027692307692307693,0.2,0.5
LA102589-0109,392,0.0,0.0,0.0,0.0,0.9917700372826582,0.009523809523809525,0.0326984126984127,0.1,0.5
FBIS3-58832,401,0.0,0.0,0.0,0.0,0.9912735921675201,0.0033333333333333335,0.004,0.1,0.2
FT924-1255,386,0.3333333333333333,0.16666666666666666,0.13636363636363635,0.0,0.9907341531719855,0.0,0.01921470342522974,0.0,0.2
FT924-1255,668,0.0,0.0,0.0,0.0,0.9930880616192488,0.0,0.08333333333333333,0.0,0.4
FT924-1255,348,0.0,0.0,0.0,0.0,0.9917228225324335,0.0,0.8099999999999999,0.0,0.8333333333333334
FT924-1255,390,0.0,0.0,0.0,0.0,0.9892635757888429,0.0,0.0664179104477612,0.0,0.9
FT924-1255,665,0.0,0.0,0.0,0.0,0.9958999081447916,0.05263157894736842,0.15263157894736842,0.1,0.4
FT924-1255,379,0.0,0.0,0.0,0.0,0.9935870657730843,0.0,0.2609375,0.0,0.5
FT924-1255,658,0.0,0.0,0.0,0.05263157894736842,0.9939152263973343,0.0,0.051656920077972714,0.0,0.4
FT924-979,403,0.0,0.0,0.0,0.25,0.9961198532761646,0.36547619047619045,0.40576341647770214,0.8,0.9
FT924-979,308,0.0,0.0,0.0,0.0,0.9824492476541489,0.0,0.5,0.0,0.2
FT924-979,356,0.0,0.0,0.0,0.1111111111111111,0.9931328306824835,0.058823529411764705,0.008403361344537815,0.1,0.1
FT924-979,609,0.25,0.08333333333333333,0.06060606060606061,0.0,0.987892058248163,0.0,0.1711111111111111,0.0,0.6
FT924-979,349,0.0,0.0,0.0,0.0,0.9889627154216077,0.0,0.04452054794520548,0.0,0.4
FBIS4-53596,373,0.0,0.0,0.0,0.0,0.9770884415690068,0.0,0.16053391053391056,0.0,0.7
LA031789-0039,439,0.0,0.0,0.0,0.0,0.9898808252750972,0.0,0.0,0.0,0.0
LA031789-0039,360,0.0,0.0,0.0,0.0,0.9881355204533242,0.0,0.058204562178072114,0.0,0.9
LA031789-0039,685,0.0,0.0,0.0,0.0,0.9904511615859832,0.0,0.02564102564102564,0.0,0.1
FBIS3-10018,417,0.0,0.0,0.0,0.0,0.9824423495471096,0.0,0.104,0.0,0.8
LA031990-0016,700,0.5,0.3,0.23255813953488372,0.0,0.9872486385575152,0.051587301587301584,0.0,0.7,0.0
FBIS3-23959,636,0.0,0.0,0.0,0.0,0.9826187610155127,0.0,0.03015873015873016,0.0,0.2
LA120790-0178,371,0.0,0.0,0.0,0.0,0.993072905763717,0.0,0.0,0.0,0.0
LA120790-0178,381,0.0,0.0,0.0,0.0,0.9916382178628961,0.0,0.044642857142857144,0.0,0.2
FR940406-2-00174,625,0.0,0.0,0.0,0.0,0.9832083918423901,0.0,0.01748971193415638,0.0,0.2
FR940406-2-00174,651,0.0,0.0,0.0,0.0,0.9817167718341422,0.03684210526315789,0.0,0.2,0.0
FBIS3-2746,337,0.0,0.0,0.0,0.0,0.9885795767619419,0.0,0.020737327188940093,0.0,0.4
LA081789-0025,409,0.0,0.0,0.0,0.0,0.9923143137198637,0.0,0.056818181818181816,0.0,0.2
LA040690-0016,379,0.0,0.0,0.0,0.0,0.9917660571225273,0.0,0.2609375,0.0,0.5
LA040690-0016,658,0.0,0.0,0.0,0.0,0.988369387559059,0.008771929824561403,0.051656920077972714,0.1,0.4
LA040690-0016,445,0.5,0.25,0.15254237288135594,0.0,0.9910480581610681,0.0,0.10931899641577061,0.0,0.7
LA102289-0049,367,0.0,0.0,0.0,0.0,0.9919900093694521,0.0,0.00508944318468128,0.0,0.3
LA102289-0049,400,0.3333333333333333,0.16666666666666666,0.1111111111111111,0.0,0.9933443807218012,0.0008,0.064,0.1,0.8
FT941-11412,439,0.0,0.0,0.0,0.0,0.9924907101197563,0.0045662100456621,0.0,0.1,0.0
FT941-11412,661,0.3333333333333333,0.047619047619047616,0.07692307692307693,0.0,0.9928502385853609,0.0,0.20601073762838465,0.0,0.8
FT941-15258,376,0.0,0.0,0.0,0.0,0.9862125543251155,0.0,0.00980392156862745,0.0,0.1
FT943-15585,331,0.6666666666666666,0.13333333333333333,0.14772727272727273,0.0,0.9944690750884077,0.019075564498099707,0.04225352112676056,0.6,0.9
FT933-219,608,0.0,0.0,0.0,0.0,0.9920433648135724,0.0,0.026895943562610228,0.0,0.3
LA041989-0063,430,0.0,0.0,0.0,0.0,0.990791746489595,0.0,0.46990740740740744,0.0,0.4
FT943-14834,421,0.6666666666666666,0.38888888888888884,0.21739130434782608,0.05263157894736842,0.9765278868801136,0.0,0.0024096385542168677,0.0,0.1
FT943-14834,387,0.5,0.16666666666666666,0.08695652173913043,0.0,0.9904525090084204,0.03221288515406163,0.018137254901960782,0.4,0.3
FT932-8409,375,0.5,0.05,0.06818181818181818,0.05263157894736842,0.9929173689842453,0.0,0.060520833333333336,0.0,0.6
FT932-8409,420,0.0,0.0,0.0,0.0,0.9847243786297137,0.0,0.2625420875420876,0.0,0.9
FT932-8409,647,0.0,0.0,0.0,0.0,0.9901120159688124,0.0,0.08232323232323233,0.0,0.4
FT932-8409,319,0.0,0.0,0.0,0.0,0.986005997213536,0.024836601307189544,0.00784313725490196,0.5,0.3
FT932-8409,444,0.0,0.0,0.0,0.0,0.9866468417926465,0.0,0.5096405228758171,0.0,0.9
LA100590-0009,401,0.3333333333333333,0.1111111111111111,0.1,0.0,0.9842011409577117,0.004,0.004,0.2,0.2
LA100590-0009,323,0.3333333333333333,0.08333333333333333,0.09,0.0,0.9829160177679723,0.0,0.06444184231069477,0.0,0.5
FT941-8610,443,0.0,0.0,0.0,0.0,0.9792400005242748,0.0,0.0,0.0,0.0
FT923-4554,408,0.0,0.0,0.0,0.0,0.9947131775426651,0.026129943502824857,0.025423728813559324,0.5,0.3
